name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
GW190521_074359,GW190521_074359-v2,1242459857.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521_074359-v2,43.4,-5.5,5.8,33.4,-6.8,5.2,25.9,-0.2,0.1,1080.0,-530.0,580.0,0.1,-0.13,0.13,76.3,-5.9,7.0,32.8,-2.8,3.2,,,,0.21,-0.1,0.1,1e-05,,,1.0,,,72.6,-5.4,6.5
GW190521_074359,GW190521_074359-v3,1242459857.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190521_074359-v3,43.0,-6.0,80.0,35.0,-17.0,8.0,24.0,,,1000.0,-500.0,800.0,0.1,-0.7,0.4,78.0,-11.0,86.0,33.0,-7.0,23.0,40.0,-10.0,35.0,0.21,-0.1,0.13,0.001,,,1.0,,,,,
GW190521,GW190521-v1,1242442967.4,1,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW190521,GW190521-v2,1242442967.4,2,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v2,85.0,-14.0,21.0,66.0,-18.0,17.0,14.6,-0.4,0.4,5300.0,-2600.0,2400.0,0.08,-0.36,0.27,150.0,-17.0,29.0,64.0,-8.0,13.0,117.0,-14.0,12.0,0.82,-0.34,0.28,,,,,,,,,
GW190521,GW190521-v3,1242442967.4,3,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190521-v3,95.3,-18.9,28.7,69.0,-23.1,22.7,14.376046048896756,,,3920.0,-1950.0,2190.0,0.03,-0.39,0.32,163.9,-23.5,39.2,69.2,-10.6,17.0,114.8,-17.6,15.2,0.64,-0.28,0.28,0.0002039635028,,,0.999624,,,156.3,-22.4,36.8
GW190521,GW190521_030229-v4,1242442967.4,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521-v4,98.4,-21.7,33.6,57.2,-30.1,27.1,14.3,-0.4,0.5,3310.0,-1800.0,2790.0,-0.14,-0.45,0.5,153.1,-16.2,42.2,63.3,-14.6,19.6,,,,0.56,-0.27,0.36,0.0013,,,0.99989,,,147.4,-16.0,40.0
GW190519_153544,GW190519_153544-v1,1242315362.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190519_153544-v1,66.0,-12.0,10.7,40.5,-11.1,11.0,13.952630576346527,,,2530.0,-920.0,1830.0,0.31,-0.22,0.2,106.6,-14.8,13.5,44.5,-7.1,6.4,65.1,-10.3,7.7,0.44,-0.14,0.25,1e-05,,,1.0,,,101.0,-13.8,12.4
GW190519_153544,GW190519_153544-v2,1242315362.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190519_153544-v2,65.1,-11.0,10.8,40.8,-12.7,11.5,15.9,-0.3,0.2,2600.0,-960.0,1720.0,0.33,-0.24,0.2,105.6,-13.9,14.4,44.3,-7.5,6.8,,,,0.45,-0.15,0.24,1e-05,,,1.0,,,100.0,-12.9,13.0
GW190519_153544,GW190519_153544-v3,1242315362.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190519_153544-v3,62.0,-14.0,93.0,41.0,-23.0,14.0,14.5,,,3000.0,-1600.0,3000.0,0.4,-1.0,0.3,103.0,-19.0,92.0,43.0,-13.0,19.0,70.0,-30.0,40.0,0.5,-0.2,0.4,0.001,,,1.0,,,,,
GW190517_055101,GW190517_055101-v1,1242107479.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190517_055101-v1,37.4,-7.6,11.7,25.3,-7.3,7.0,10.687871630965633,,,1860.0,-840.0,1620.0,0.52,-0.19,0.19,63.5,-9.6,9.6,26.6,-4.0,4.0,35.9,-3.4,4.0,0.34,-0.14,0.24,5.720513515363399e-05,,,1.0,,,59.3,-8.9,9.1
GW190517_055101,GW190517_055101-v2,1242107479.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190517_055101-v2,39.2,-9.2,13.9,24.0,-7.9,7.4,10.8,-0.6,0.5,1790.0,-880.0,1750.0,0.49,-0.28,0.21,64.1,-9.8,9.9,26.5,-4.2,4.0,,,,0.33,-0.15,0.26,0.00035,,,1.0,,,60.1,-9.4,9.9
GW190517_055101,GW190517_055101-v3,1242107479.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190517_055101-v3,39.0,-9.0,75.0,27.0,-14.0,10.0,10.4,,,2200.0,-1200.0,4600.0,0.6,-0.8,0.3,65.0,-10.0,77.0,28.0,-6.0,18.0,38.0,-8.0,53.0,0.39,-0.18,0.61,0.001,,,1.0,,,,,
GW190514_065416,GW190514_065416-v1,1241852074.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190514_065416-v1,39.0,-8.2,14.7,28.4,-8.8,9.3,8.304493549646196,,,4130.0,-2170.0,2650.0,-0.19,-0.32,0.29,67.2,-10.8,18.7,28.5,-4.8,7.9,48.1,-7.7,7.5,0.67,-0.31,0.33,0.5266876793595081,,,0.95959,,,64.5,-10.4,17.9
GW190514_065416,GW190514_065416-v2,1241852074.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190514_065416-v2,40.9,-9.3,17.3,28.4,-10.1,10.0,8.0,-0.6,0.3,3890.0,-2070.0,2610.0,-0.08,-0.35,0.29,69.3,-12.1,19.8,29.1,-5.4,8.1,,,,0.64,-0.3,0.33,2.8,,,0.76021,,,66.4,-11.5,19.0
GW190514_065416,GW190514_065416-v3,1241852074.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190514_065416-v3,39.0,-9.0,80.0,28.0,-13.0,14.0,8.4,,,4000.0,-2000.0,5000.0,-0.4,-0.5,1.0,68.0,-13.0,81.0,29.0,-6.0,22.0,46.0,-10.0,57.0,0.6,-0.3,0.6,0.0034,,,0.98,,,,,
GW190513_205428,GW190513_205428-v1,1241816086.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190513_205428-v1,35.7,-9.2,9.5,18.0,-4.1,7.7,12.28987773592599,,,2060.0,-800.0,880.0,0.11,-0.17,0.28,53.9,-5.9,8.6,21.6,-1.9,3.8,29.5,-2.5,5.6,0.37,-0.13,0.13,1e-05,,,1.0,,,51.6,-5.8,8.2
GW190513_205428,GW190513_205428-v2,1241816086.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190513_205428-v2,36.0,-9.7,10.6,18.3,-4.7,7.4,12.5,-0.4,0.3,2210.0,-810.0,990.0,0.16,-0.22,0.29,54.4,-6.7,9.3,21.8,-2.2,3.8,,,,0.4,-0.13,0.14,1.3e-05,,,0.99998,,,52.1,-6.6,8.8
GW190513_205428,GW190513_205428-v3,1241816086.7,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190513_205428-v3,41.0,-14.0,58.0,18.0,-6.0,14.0,12.0,,,2400.0,-1200.0,2000.0,0.3,-0.7,0.4,58.0,-9.0,66.0,23.0,-4.0,17.0,32.0,-6.0,34.0,0.42,-0.19,0.28,0.001,,,1.0,,,,,
GW190512_180714,GW190512_180714-v1,1241719652.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190512_180714-v1,23.3,-5.8,5.3,12.6,-2.5,3.6,12.26449406234808,,,1430.0,-550.0,550.0,0.03,-0.13,0.12,35.9,-3.5,3.8,14.6,-1.0,1.3,18.6,-0.8,0.9,0.27,-0.1,0.09,1e-05,,,1.0,,,34.5,-3.5,3.8
GW190512_180714,GW190512_180714-v2,1241719652.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190512_180714-v2,23.2,-5.6,5.6,12.5,-2.6,3.5,12.7,-0.4,0.3,1460.0,-590.0,510.0,0.02,-0.14,0.13,35.8,-3.5,4.1,14.6,-0.9,1.4,,,,0.28,-0.1,0.08,1e-05,,,1.0,,,34.3,-3.4,4.1
GW190512_180714,GW190512_180714-v3,1241719652.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190512_180714-v3,24.0,-7.0,25.0,12.0,-5.0,5.0,12.6,,,1600.0,-700.0,800.0,0.1,-0.5,0.5,36.0,-4.0,21.0,14.4,-1.3,3.5,19.0,-3.0,5.0,0.29,-0.12,0.14,0.001,,,1.0,,,,,
GW190503_185404,GW190503_185404-v1,1240944862.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190503_185404-v1,43.3,-8.1,9.2,28.4,-8.0,7.7,12.20867275049248,,,1450.0,-630.0,690.0,-0.03,-0.26,0.2,71.7,-8.3,9.4,30.2,-4.2,4.2,38.6,-6.0,5.3,0.27,-0.11,0.11,1e-05,,,1.0,,,68.6,-7.7,8.8
GW190503_185404,GW190503_185404-v2,1240944862.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190503_185404-v2,41.3,-7.7,10.3,28.3,-9.2,7.5,12.2,-0.4,0.2,1520.0,-600.0,630.0,-0.05,-0.3,0.23,69.4,-8.6,10.1,29.3,-4.4,4.5,,,,0.29,-0.1,0.1,1e-05,,,1.0,,,66.5,-7.9,9.4
GW190503_185404,GW190503_185404-v3,1240944862.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190503_185404-v3,42.0,-7.0,78.0,31.0,-16.0,9.0,11.9,,,1600.0,-800.0,1300.0,-0.1,-0.6,0.7,73.0,-12.0,78.0,31.0,-7.0,20.0,41.0,-12.0,35.0,0.31,-0.16,0.19,0.001,,,1.0,,,,,
GW190426_190642,GW190426_190642-v1,1240340820.6,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_190642-v1,105.5,-24.1,45.3,76.0,-36.5,26.2,8.7,-0.6,0.4,4580.0,-2280.0,3400.0,0.23,-0.41,0.42,182.3,-35.7,40.2,76.0,-17.4,19.1,,,,0.73,-0.32,0.41,4.1,,,0.75053,,,172.9,-33.6,37.7
GW190426_152155,GW190426_152155-v1,1240327333.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190426_152155-v1,5.7,-2.3,3.9,1.5,-0.5,0.8,10.12041364677255,,,370.0,-160.0,180.0,-0.03,-0.3,0.32,7.2,-1.5,3.5,2.41,-0.08,0.08,2.6,-0.01,0.01,0.08,-0.03,0.04,1.443741335492165,,,,,,,,
GW190426_152155,GW190426_152155-v2,1240327333.3,2,GWTC-2.1-marginal,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_152155-v2,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,
GW190425,GW190425-v1,1240215503.0,1,O3_Discovery_Papers,https://doi.org/10.7935/ggb8-1v94,https://gwosc.org/api/v2/event-versions/GW190425-v1,1.74,-0.09,0.17,1.56,-0.14,0.08,12.46,-0.43,0.29,159.0,-72.0,69.0,0.012,-0.013,0.015,3.3,-0.1,0.1,1.44,-0.02,0.02,1.4868,-0.0003,0.0003,0.04,-0.02,0.01,,,,,,,,,
GW190425,GW190425-v2,1240215503.0,2,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190425-v2,2.0,-0.3,0.6,1.4,-0.3,0.3,13.02922972476558,,,160.0,-70.0,70.0,0.06,-0.05,0.11,3.4,-0.1,0.3,1.44,-0.02,0.02,1.49,-0.0006,0.0008,0.03,-0.02,0.01,0.000751854698112682,,,,,,,,
GW190425,GW190425_081805-v3,1240215503.0,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190425-v3,2.1,-0.4,0.5,1.3,-0.2,0.3,12.4,-0.4,0.4,150.0,-60.0,80.0,0.07,-0.05,0.07,3.4,-0.1,0.3,1.44,-0.02,0.02,,,,0.03,-0.01,0.02,0.034,,,0.78349,,,,,
GW190424_180648,GW190424_180648-v1,1240164426.1,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190424_180648-v1,40.5,-7.3,11.1,31.8,-7.7,7.6,10.0939769744873,,,2200.0,-1160.0,1580.0,0.13,-0.22,0.22,72.6,-10.7,13.3,31.0,-4.6,5.8,43.4,-4.8,6.0,0.39,-0.19,0.23,0.7822864941910456,,,0.906492,,,68.9,-10.1,12.4
GW190424_180648,GW190424_180648-v2,1240164426.1,2,GWTC-2.1-auxiliary,,https://gwosc.org/api/v2/event-versions/GW190424_180648-v2,,,,,,,10.0939769744873,,,,,,,,,,,,,,,,,,,,,9.038785546924121,,,0.12110151519463319,,,,,
GW190421_213856,GW190421_213856-v1,1239917954.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190421_213856-v1,41.3,-6.9,10.4,31.9,-8.8,8.0,10.55069569549375,,,2880.0,-1380.0,1370.0,-0.06,-0.27,0.22,72.9,-9.2,13.4,31.2,-4.2,5.9,46.6,-6.0,6.6,0.49,-0.21,0.19,0.0007738314255311893,,,0.999768,,,69.7,-8.7,12.5
GW190421_213856,GW190421_213856-v2,1239917954.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190421_213856-v2,42.0,-7.4,10.1,32.0,-9.8,8.3,10.7,-0.4,0.2,2590.0,-1240.0,1490.0,-0.1,-0.27,0.21,73.6,-9.5,13.2,31.4,-4.6,6.0,,,,0.45,-0.19,0.21,0.0028,,,0.99792,,,70.5,-9.0,12.4
GW190421_213856,GW190421_213856-v3,1239917954.2,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190421_213856-v3,43.0,-9.0,91.0,31.0,-15.0,14.0,10.5,,,2800.0,-1600.0,2300.0,-0.1,-0.7,0.6,74.0,-12.0,94.0,31.0,-6.0,25.0,47.0,-12.0,47.0,0.5,-0.3,0.3,0.001,,,1.0,,,,,
GW190413_134308,GW190413_134308-v1,1239198206.7,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190413_134308-v1,47.5,-10.7,13.5,31.8,-10.8,11.7,9.970916853163907,,,4450.0,-2120.0,2480.0,-0.03,-0.29,0.25,78.8,-11.9,17.4,33.0,-5.4,8.2,57.0,-9.8,8.6,0.71,-0.3,0.31,0.043657319879159086,,,0.9849,,,75.5,-11.4,16.4
GW190413_134308,GW190413_134308-v2,1239198206.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190413_134308-v2,51.3,-12.6,16.6,30.4,-12.7,11.7,10.6,-0.5,0.4,3800.0,-1830.0,2480.0,-0.01,-0.38,0.28,81.3,-11.8,16.8,33.3,-6.3,7.8,,,,0.62,-0.26,0.32,0.18,,,0.99058,,,78.0,-11.5,16.1
GW190413_134308,GW190413_134308-v3,1239198206.7,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190413_134308-v3,56.0,-16.0,75.0,29.0,-16.0,15.0,9.62,,,4000.0,-2000.0,4000.0,0.0,-0.7,0.6,84.0,-16.0,77.0,34.0,-10.0,17.0,60.0,-30.0,40.0,0.6,-0.3,0.5,0.001,,,1.0,,,,,
GW190413_052954,GW190413_052954-v1,1239168612.5,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190413_052954-v1,34.7,-8.1,12.6,23.7,-6.7,7.3,8.555396161858269,,,3550.0,-1660.0,2270.0,-0.01,-0.34,0.29,58.6,-9.7,13.3,24.6,-4.1,5.5,39.4,-6.6,7.7,0.59,-0.24,0.29,0.07168326663702794,,,0.97779,,,56.0,-9.2,12.5
GW190413_052954,GW190413_052954-v2,1239168612.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190413_052954-v2,33.7,-6.4,10.4,24.2,-7.0,6.5,9.0,-0.8,0.4,3320.0,-1400.0,1910.0,-0.04,-0.32,0.27,58.0,-7.8,10.6,24.5,-3.4,4.6,,,,0.56,-0.21,0.25,0.82,,,0.9275,,,55.5,-7.3,10.1
GW190413_052954,GW190413_052954-v3,1239168612.5,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190413_052954-v3,33.0,-7.0,39.0,23.0,-13.0,7.0,8.78,,,4000.0,-2000.0,3000.0,0.0,-0.7,0.5,57.0,-10.0,30.0,24.0,-6.0,6.0,41.0,-14.0,11.0,0.7,-0.4,0.4,0.24,,,0.83,,,,,
GW190412,GW190412-v1,1239082262.2,1,O3_Discovery_Papers,https://doi.org/10.7935/20yv-ka61,https://gwosc.org/api/v2/event-versions/GW190412-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW190412,GW190412-v2,1239082262.2,2,O3_Discovery_Papers,https://doi.org/10.7935/20yv-ka61,https://gwosc.org/api/v2/event-versions/GW190412-v2,30.1,-5.3,4.6,8.3,-0.9,1.6,19.0,-0.3,0.2,740.0,-160.0,130.0,0.25,-0.11,0.08,38.4,-3.9,3.8,13.3,-0.4,0.4,15.2,-0.1,0.3,0.15,-0.03,0.03,,,,,,,,,
GW190412,GW190412-v3,1239082262.2,3,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190412-v3,30.1,-5.1,4.7,8.3,-0.9,1.6,19.674587670393503,,,740.0,-170.0,140.0,0.25,-0.11,0.08,38.4,-3.7,3.8,13.3,-0.3,0.4,15.2,-0.2,0.2,0.15,-0.03,0.03,1e-05,,,1.0,,,37.3,-3.8,3.9
GW190412,GW190412_053044-v4,1239082262.1,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190412-v4,27.7,-6.0,6.0,9.0,-1.4,2.0,19.8,-0.3,0.2,720.0,-220.0,240.0,0.21,-0.13,0.12,36.8,-4.4,4.7,13.3,-0.5,0.5,,,,0.15,-0.04,0.04,1e-05,,,1.0,,,35.6,-4.5,4.8
GW190412,GW190412-v5,1239082262.1,5,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190412-v5,31.0,-13.0,15.0,8.0,-2.0,6.0,17.9,,,700.0,-300.0,400.0,0.2,-0.4,0.4,39.0,-8.0,14.0,13.3,-0.9,1.6,15.2,-1.0,2.4,0.15,-0.07,0.06,0.001,,,1.0,,,,,
GW190408_181802,GW190408_181802-v1,1238782700.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190408_181802-v1,24.6,-3.4,5.1,18.4,-3.6,3.3,14.79290708414002,,,1550.0,-600.0,400.0,-0.03,-0.19,0.14,43.0,-3.0,4.2,18.3,-1.2,1.9,23.7,-1.7,1.4,0.29,-0.1,0.06,1e-05,,,1.0,,,41.1,-2.8,3.9
GW190408_181802,GW190408_181802-v2,1238782700.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190408_181802-v2,24.8,-3.5,5.4,18.5,-4.0,3.3,14.6,-0.3,0.2,1540.0,-620.0,440.0,-0.03,-0.17,0.13,43.4,-3.0,4.2,18.5,-1.2,1.9,,,,0.29,-0.11,0.07,1e-05,,,1.0,,,41.4,-2.9,3.9
GW190408_181802,GW190408_181802-v3,1238782700.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190408_181802-v3,25.0,-4.0,45.0,18.0,-8.0,5.0,14.3,,,1600.0,-800.0,1000.0,0.0,-0.7,0.6,43.0,-5.0,42.0,18.0,-3.0,9.0,24.0,-6.0,16.0,0.3,-0.14,0.15,0.001,,,1.0,,,,,
GW190403_051519,GW190403_051519-v1,1238303737.2,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190403_051519-v1,85.0,-33.0,27.8,20.0,-8.4,26.3,7.6,-1.1,0.6,8280.0,-4290.0,6720.0,0.68,-0.43,0.16,106.6,-23.6,26.7,34.0,-8.4,15.1,,,,1.18,-0.53,0.73,7.7,,,0.60924,,,102.2,-24.3,26.3
GW170823,GW170823-v1,1187529256.5,1,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170823-v1,39.5,-6.7,11.2,29.0,-7.8,6.7,11.5,,,1940.0,-900.0,970.0,0.09,-0.26,0.22,,,,29.2,-3.6,4.6,,,,0.35,-0.15,0.15,1e-07,,,1.0,,,65.4,-7.4,10.1
GW170823,GW170823-v2,1187529256.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170823-v2,38.3,-6.2,9.5,29.0,-7.8,6.5,12.2,-0.3,0.2,1970.0,-930.0,840.0,0.05,-0.22,0.21,67.0,-7.2,10.3,28.6,-3.3,4.5,,,,0.36,-0.15,0.13,,,,,,,63.9,-6.8,9.6
GW170818,GW170818-v1,1187058327.1,1,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170818-v1,35.4,-4.7,7.5,26.7,-5.2,4.3,11.3,,,1060.0,-380.0,420.0,-0.09,-0.21,0.18,,,,26.5,-1.7,2.1,,,,0.21,-0.07,0.07,4.2000000000000004e-05,,,1.0,,,59.4,-3.8,4.9
GW170818,GW170818-v2,1187058327.1,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170818-v2,34.8,-4.2,6.5,27.6,-5.1,4.1,12.0,-0.4,0.3,1080.0,-410.0,430.0,-0.06,-0.22,0.19,62.5,-4.6,5.3,26.8,-2.0,2.3,,,,0.21,-0.07,0.07,,,,,,,59.7,-4.2,4.9
GW170817,GW170817-v1,1187008882.4,1,O1_O2-Preliminary,https://doi.org/10.7935/K5B8566F,https://gwosc.org/api/v2/event-versions/GW170817-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170817,GW170817-v2,1187008882.4,2,O1_O2-Preliminary,https://doi.org/10.7935/K5B8566F,https://gwosc.org/api/v2/event-versions/GW170817-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170817,GW170817-v3,1187008882.4,3,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170817-v3,1.46,-0.1,0.12,1.27,-0.09,0.09,33.0,,,40.0,-15.0,7.0,0.0,-0.01,0.02,,,,1.186,-0.001,0.001,,,,0.01,0.0,0.0,1e-07,,,1.0,,,2.8,,
GW170814,GW170814-v1,1186741861.5,1,O1_O2-Preliminary,https://doi.org/10.7935/K5MP519B,https://gwosc.org/api/v2/event-versions/GW170814-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170814,GW170814-v2,1186741861.5,2,O1_O2-Preliminary,https://doi.org/10.7935/K5MP519B,https://gwosc.org/api/v2/event-versions/GW170814-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170814,GW170814-v3,1186741861.5,3,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170814-v3,30.6,-3.0,5.6,25.2,-4.0,2.8,17.2,,,600.0,-220.0,150.0,0.07,-0.12,0.12,,,,24.1,-1.1,1.4,,,,0.12,-0.04,0.03,1e-07,,,1.0,,,53.2,-2.4,3.2
GW170814,GW170814-v4,1186741861.5,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170814-v4,30.9,-3.3,5.4,24.9,-4.0,3.0,17.7,-0.3,0.2,610.0,-230.0,160.0,0.08,-0.12,0.13,56.0,-3.0,3.5,24.1,-1.2,1.4,,,,0.13,-0.05,0.03,,,,,,,53.2,-2.7,3.2
GW170809,GW170809-v1,1186302519.8,1,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170809-v1,35.0,-5.9,8.3,23.8,-5.2,5.1,12.4,,,1030.0,-390.0,320.0,0.08,-0.17,0.17,,,,24.9,-1.7,2.1,,,,0.2,-0.07,0.05,1e-07,,,1.0,,,56.3,-3.8,5.2
GW170809,GW170809-v2,1186302519.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170809-v2,34.1,-5.3,8.0,24.2,-5.3,4.8,12.8,-0.3,0.2,1070.0,-380.0,310.0,0.07,-0.17,0.17,58.5,-3.9,5.3,24.8,-1.6,2.2,,,,0.21,-0.07,0.05,,,,,,,55.7,-3.6,5.0
GW170729,GW170729-v1,1185389807.3,1,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170729-v1,50.2,-10.2,16.2,34.0,-10.1,9.1,10.8,,,2840.0,-1360.0,1400.0,0.37,-0.25,0.21,,,,35.4,-4.8,6.5,,,,0.49,-0.21,0.19,0.02,,,0.98,,,79.5,-10.2,14.7
GW170729,GW170729-v2,1185389807.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170729-v2,54.7,-12.8,12.7,30.2,-10.2,11.9,10.7,-0.5,0.4,2490.0,-1230.0,1690.0,0.29,-0.33,0.25,84.4,-10.9,15.0,34.6,-5.7,7.0,,,,0.44,-0.19,0.24,,,,,,,80.3,-10.2,13.5
170720,170720-v1,1184625889.8,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170720-v1,,,,,,,13.0,,,,,,,,,,,,,,,5.96,,,,,,10.75,,,,,,,,
170705,170705-v1,1183279534.3,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170705-v1,,,,,,,9.3,,,,,,,,,,,,,,,3.4,,,,,,10.97,,,,,,,,
